Date,Description,Amount
2025-08-17,SYNTHETIC SHOP 1500,250.00
2025-08-17,SYNTHETIC SHOP 1501,-5.37
2025-08-17,SYNTHETIC SHOP 1502,-5.74
2025-08-17,SYNTHETIC SHOP 1503,-6.11
2025-08-17,SYNTHETIC SHOP 1504,-6.48
2025-08-17,SYNTHETIC SHOP 1505,-6.85
2025-08-18,SYNTHETIC SHOP 1506,-7.22
2025-08-18,SYNTHETIC SHOP 1507,-7.59
2025-08-18,SYNTHETIC SHOP 1508,-7.96
2025-08-18,SYNTHETIC SHOP 1509,-8.33
2025-08-18,SYNTHETIC SHOP 1510,-8.70
2025-08-18,SYNTHETIC SHOP 1511,-9.07
2025-08-18,SYNTHETIC SHOP 1512,-9.44
2025-08-19,SYNTHETIC SHOP 1513,-9.81
2025-08-19,SYNTHETIC SHOP 1514,-10.18
2025-08-19,SYNTHETIC SHOP 1515,-10.55
2025-08-19,SYNTHETIC SHOP 1516,-10.92
2025-08-19,SYNTHETIC SHOP 1517,-11.29
2025-08-19,SYNTHETIC SHOP 1518,-11.66
2025-08-20,SYNTHETIC SHOP 1519,-12.03
2025-08-20,SYNTHETIC SHOP 1520,250.00
2025-08-20,SYNTHETIC SHOP 1521,-12.77
2025-08-20,SYNTHETIC SHOP 1522,-13.14
2025-08-20,SYNTHETIC SHOP 1523,-13.51
2025-08-20,SYNTHETIC SHOP 1524,-13.88
2025-08-20,SYNTHETIC SHOP 1525,-14.25
2025-08-21,SYNTHETIC SHOP 1526,-14.62
2025-08-21,SYNTHETIC SHOP 1527,-14.99
2025-08-21,SYNTHETIC SHOP 1528,-15.36
2025-08-21,SYNTHETIC SHOP 1529,-15.73
2025-08-21,SYNTHETIC SHOP 1530,-16.10
2025-08-21,SYNTHETIC SHOP 1531,-16.47
2025-08-21,SYNTHETIC SHOP 1532,-16.84
2025-08-22,SYNTHETIC SHOP 1533,-17.21
2025-08-22,SYNTHETIC SHOP 1534,-17.58
2025-08-22,SYNTHETIC SHOP 1535,-17.95
2025-08-22,SYNTHETIC SHOP 1536,-18.32
2025-08-22,SYNTHETIC SHOP 1537,-18.69
2025-08-22,SYNTHETIC SHOP 1538,-19.06
2025-08-23,SYNTHETIC SHOP 1539,-19.43
2025-08-23,SYNTHETIC SHOP 1540,250.00
2025-08-23,SYNTHETIC SHOP 1541,-1.17
2025-08-23,SYNTHETIC SHOP 1542,-1.54
2025-08-23,SYNTHETIC SHOP 1543,-1.91
2025-08-23,SYNTHETIC SHOP 1544,-2.28
2025-08-23,SYNTHETIC SHOP 1545,-2.65
2025-08-24,SYNTHETIC SHOP 1546,-3.02
2025-08-24,SYNTHETIC SHOP 1547,-3.39
2025-08-24,SYNTHETIC SHOP 1548,-3.76
2025-08-24,SYNTHETIC SHOP 1549,-4.13
2025-08-24,SYNTHETIC SHOP 1550,-4.50
2025-08-24,SYNTHETIC SHOP 1551,-4.87
2025-08-25,SYNTHETIC SHOP 1552,-5.24
2025-08-25,SYNTHETIC SHOP 1553,-5.61
2025-08-25,SYNTHETIC SHOP 1554,-5.98
2025-08-25,SYNTHETIC SHOP 1555,-6.35
2025-08-25,SYNTHETIC SHOP 1556,-6.72
2025-08-25,SYNTHETIC SHOP 1557,-7.09
2025-08-25,SYNTHETIC SHOP 1558,-7.46
2025-08-26,SYNTHETIC SHOP 1559,-7.83
2025-08-26,SYNTHETIC SHOP 1560,250.00
2025-08-26,SYNTHETIC SHOP 1561,-8.57
2025-08-26,SYNTHETIC SHOP 1562,-8.94
2025-08-26,SYNTHETIC SHOP 1563,-9.31
2025-08-26,SYNTHETIC SHOP 1564,-9.68
2025-08-27,SYNTHETIC SHOP 1565,-10.05
2025-08-27,SYNTHETIC SHOP 1566,-10.42
2025-08-27,SYNTHETIC SHOP 1567,-10.79
2025-08-27,SYNTHETIC SHOP 1568,-11.16
2025-08-27,SYNTHETIC SHOP 1569,-11.53
2025-08-27,SYNTHETIC SHOP 1570,-11.90
2025-08-27,SYNTHETIC SHOP 1571,-12.27
2025-08-28,SYNTHETIC SHOP 1572,-12.64
2025-08-28,SYNTHETIC SHOP 1573,-13.01
2025-08-28,SYNTHETIC SHOP 1574,-13.38
2025-08-28,SYNTHETIC SHOP 1575,-13.75
2025-08-28,SYNTHETIC SHOP 1576,-14.12
2025-08-28,SYNTHETIC SHOP 1577,-14.49
2025-08-28,SYNTHETIC SHOP 1578,-14.86
2025-08-29,SYNTHETIC SHOP 1579,-15.23
2025-08-29,SYNTHETIC SHOP 1580,250.00
2025-08-29,SYNTHETIC SHOP 1581,-15.97
2025-08-29,SYNTHETIC SHOP 1582,-16.34
2025-08-29,SYNTHETIC SHOP 1583,-16.71
2025-08-29,SYNTHETIC SHOP 1584,-17.08
2025-08-30,SYNTHETIC SHOP 1585,-17.45
2025-08-30,SYNTHETIC SHOP 1586,-17.82
2025-08-30,SYNTHETIC SHOP 1587,-18.19
2025-08-30,SYNTHETIC SHOP 1588,-18.56
2025-08-30,SYNTHETIC SHOP 1589,-18.93
2025-08-30,SYNTHETIC SHOP 1590,-19.30
2025-08-30,SYNTHETIC SHOP 1591,-19.67
2025-08-31,SYNTHETIC SHOP 1592,-1.04
2025-08-31,SYNTHETIC SHOP 1593,-1.41
2025-08-31,SYNTHETIC SHOP 1594,-1.78
2025-08-31,SYNTHETIC SHOP 1595,-2.15
2025-08-31,SYNTHETIC SHOP 1596,-2.52
2025-08-31,SYNTHETIC SHOP 1597,-2.89
2025-09-01,SYNTHETIC SHOP 1598,-3.26
2025-09-01,SYNTHETIC SHOP 1599,-3.63
2025-09-01,SYNTHETIC SHOP 1600,250.00
2025-09-01,SYNTHETIC SHOP 1601,-4.37
2025-09-01,SYNTHETIC SHOP 1602,-4.74
2025-09-01,SYNTHETIC SHOP 1603,-5.11
2025-09-01,SYNTHETIC SHOP 1604,-5.48
2025-09-02,SYNTHETIC SHOP 1605,-5.85
2025-09-02,SYNTHETIC SHOP 1606,-6.22
2025-09-02,SYNTHETIC SHOP 1607,-6.59
2025-09-02,SYNTHETIC SHOP 1608,-6.96
2025-09-02,SYNTHETIC SHOP 1609,-7.33
2025-09-02,SYNTHETIC SHOP 1610,-7.70
2025-09-03,SYNTHETIC SHOP 1611,-8.07
2025-09-03,SYNTHETIC SHOP 1612,-8.44
2025-09-03,SYNTHETIC SHOP 1613,-8.81
2025-09-03,SYNTHETIC SHOP 1614,-9.18
2025-09-03,SYNTHETIC SHOP 1615,-9.55
2025-09-03,SYNTHETIC SHOP 1616,-9.92
2025-09-03,SYNTHETIC SHOP 1617,-10.29
2025-09-04,SYNTHETIC SHOP 1618,-10.66
2025-09-04,SYNTHETIC SHOP 1619,-11.03
2025-09-04,SYNTHETIC SHOP 1620,250.00
2025-09-04,SYNTHETIC SHOP 1621,-11.77
2025-09-04,SYNTHETIC SHOP 1622,-12.14
2025-09-04,SYNTHETIC SHOP 1623,-12.51
2025-09-04,SYNTHETIC SHOP 1624,-12.88
2025-09-05,SYNTHETIC SHOP 1625,-13.25
2025-09-05,SYNTHETIC SHOP 1626,-13.62
2025-09-05,SYNTHETIC SHOP 1627,-13.99
2025-09-05,SYNTHETIC SHOP 1628,-14.36
2025-09-05,SYNTHETIC SHOP 1629,-14.73
2025-09-05,SYNTHETIC SHOP 1630,-15.10
2025-09-06,SYNTHETIC SHOP 1631,-15.47
2025-09-06,SYNTHETIC SHOP 1632,-15.84
2025-09-06,SYNTHETIC SHOP 1633,-16.21
2025-09-06,SYNTHETIC SHOP 1634,-16.58
2025-09-06,SYNTHETIC SHOP 1635,-16.95
2025-09-06,SYNTHETIC SHOP 1636,-17.32
2025-09-06,SYNTHETIC SHOP 1637,-17.69
2025-09-07,SYNTHETIC SHOP 1638,-18.06
2025-09-07,SYNTHETIC SHOP 1639,-18.43
2025-09-07,SYNTHETIC SHOP 1640,250.00
2025-09-07,SYNTHETIC SHOP 1641,-19.17
2025-09-07,SYNTHETIC SHOP 1642,-19.54
2025-09-07,SYNTHETIC SHOP 1643,-19.91
2025-09-08,SYNTHETIC SHOP 1644,-1.28
2025-09-08,SYNTHETIC SHOP 1645,-1.65
2025-09-08,SYNTHETIC SHOP 1646,-2.02
2025-09-08,SYNTHETIC SHOP 1647,-2.39
2025-09-08,SYNTHETIC SHOP 1648,-2.76
2025-09-08,SYNTHETIC SHOP 1649,-3.13
2025-09-08,SYNTHETIC SHOP 1650,-3.50
2025-09-09,SYNTHETIC SHOP 1651,-3.87
2025-09-09,SYNTHETIC SHOP 1652,-4.24
2025-09-09,SYNTHETIC SHOP 1653,-4.61
2025-09-09,SYNTHETIC SHOP 1654,-4.98
2025-09-09,SYNTHETIC SHOP 1655,-5.35
2025-09-09,SYNTHETIC SHOP 1656,-5.72
2025-09-10,SYNTHETIC SHOP 1657,-6.09
2025-09-10,SYNTHETIC SHOP 1658,-6.46
2025-09-10,SYNTHETIC SHOP 1659,-6.83
2025-09-10,SYNTHETIC SHOP 1660,250.00
2025-09-10,SYNTHETIC SHOP 1661,-7.57
2025-09-10,SYNTHETIC SHOP 1662,-7.94
2025-09-10,SYNTHETIC SHOP 1663,-8.31
2025-09-11,SYNTHETIC SHOP 1664,-8.68
2025-09-11,SYNTHETIC SHOP 1665,-9.05
2025-09-11,SYNTHETIC SHOP 1666,-9.42
2025-09-11,SYNTHETIC SHOP 1667,-9.79
2025-09-11,SYNTHETIC SHOP 1668,-10.16
2025-09-11,SYNTHETIC SHOP 1669,-10.53
2025-09-11,SYNTHETIC SHOP 1670,-10.90
2025-09-12,SYNTHETIC SHOP 1671,-11.27
2025-09-12,SYNTHETIC SHOP 1672,-11.64
2025-09-12,SYNTHETIC SHOP 1673,-12.01
2025-09-12,SYNTHETIC SHOP 1674,-12.38
2025-09-12,SYNTHETIC SHOP 1675,-12.75
2025-09-12,SYNTHETIC SHOP 1676,-13.12
2025-09-13,SYNTHETIC SHOP 1677,-13.49
2025-09-13,SYNTHETIC SHOP 1678,-13.86
2025-09-13,SYNTHETIC SHOP 1679,-14.23
2025-09-13,SYNTHETIC SHOP 1680,250.00
2025-09-13,SYNTHETIC SHOP 1681,-14.97
2025-09-13,SYNTHETIC SHOP 1682,-15.34
2025-09-13,SYNTHETIC SHOP 1683,-15.71
2025-09-14,SYNTHETIC SHOP 1684,-16.08
2025-09-14,SYNTHETIC SHOP 1685,-16.45
2025-09-14,SYNTHETIC SHOP 1686,-16.82
2025-09-14,SYNTHETIC SHOP 1687,-17.19
2025-09-14,SYNTHETIC SHOP 1688,-17.56
2025-09-14,SYNTHETIC SHOP 1689,-17.93
2025-09-15,SYNTHETIC SHOP 1690,-18.30
2025-09-15,SYNTHETIC SHOP 1691,-18.67
2025-09-15,SYNTHETIC SHOP 1692,-19.04
2025-09-15,SYNTHETIC SHOP 1693,-19.41
2025-09-15,SYNTHETIC SHOP 1694,-19.78
2025-09-15,SYNTHETIC SHOP 1695,-1.15
2025-09-15,SYNTHETIC SHOP 1696,-1.52
2025-09-16,SYNTHETIC SHOP 1697,-1.89
2025-09-16,SYNTHETIC SHOP 1698,-2.26
2025-09-16,SYNTHETIC SHOP 1699,-2.63
2025-09-16,SYNTHETIC SHOP 1700,250.00
2025-09-16,SYNTHETIC SHOP 1701,-3.37
2025-09-16,SYNTHETIC SHOP 1702,-3.74
2025-09-16,SYNTHETIC SHOP 1703,-4.11
2025-09-17,SYNTHETIC SHOP 1704,-4.48
2025-09-17,SYNTHETIC SHOP 1705,-4.85
2025-09-17,SYNTHETIC SHOP 1706,-5.22
2025-09-17,SYNTHETIC SHOP 1707,-5.59
2025-09-17,SYNTHETIC SHOP 1708,-5.96
2025-09-17,SYNTHETIC SHOP 1709,-6.33
2025-09-18,SYNTHETIC SHOP 1710,-6.70
2025-09-18,SYNTHETIC SHOP 1711,-7.07
2025-09-18,SYNTHETIC SHOP 1712,-7.44
2025-09-18,SYNTHETIC SHOP 1713,-7.81
2025-09-18,SYNTHETIC SHOP 1714,-8.18
2025-09-18,SYNTHETIC SHOP 1715,-8.55
2025-09-18,SYNTHETIC SHOP 1716,-8.92
2025-09-19,SYNTHETIC SHOP 1717,-9.29
2025-09-19,SYNTHETIC SHOP 1718,-9.66
2025-09-19,SYNTHETIC SHOP 1719,-10.03
2025-09-19,SYNTHETIC SHOP 1720,250.00
2025-09-19,SYNTHETIC SHOP 1721,-10.77
2025-09-19,SYNTHETIC SHOP 1722,-11.14
2025-09-20,SYNTHETIC SHOP 1723,-11.51
2025-09-20,SYNTHETIC SHOP 1724,-11.88
2025-09-20,SYNTHETIC SHOP 1725,-12.25
2025-09-20,SYNTHETIC SHOP 1726,-12.62
2025-09-20,SYNTHETIC SHOP 1727,-12.99
2025-09-20,SYNTHETIC SHOP 1728,-13.36
2025-09-20,SYNTHETIC SHOP 1729,-13.73
2025-09-21,SYNTHETIC SHOP 1730,-14.10
2025-09-21,SYNTHETIC SHOP 1731,-14.47
2025-09-21,SYNTHETIC SHOP 1732,-14.84
2025-09-21,SYNTHETIC SHOP 1733,-15.21
2025-09-21,SYNTHETIC SHOP 1734,-15.58
2025-09-21,SYNTHETIC SHOP 1735,-15.95
2025-09-22,SYNTHETIC SHOP 1736,-16.32
2025-09-22,SYNTHETIC SHOP 1737,-16.69
2025-09-22,SYNTHETIC SHOP 1738,-17.06
2025-09-22,SYNTHETIC SHOP 1739,-17.43
2025-09-22,SYNTHETIC SHOP 1740,250.00
2025-09-22,SYNTHETIC SHOP 1741,-18.17
2025-09-22,SYNTHETIC SHOP 1742,-18.54
2025-09-23,SYNTHETIC SHOP 1743,-18.91
2025-09-23,SYNTHETIC SHOP 1744,-19.28
2025-09-23,SYNTHETIC SHOP 1745,-19.65
2025-09-23,SYNTHETIC SHOP 1746,-1.02
2025-09-23,SYNTHETIC SHOP 1747,-1.39
2025-09-23,SYNTHETIC SHOP 1748,-1.76
2025-09-23,SYNTHETIC SHOP 1749,-2.13
2025-09-24,SYNTHETIC SHOP 1750,-2.50
2025-09-24,SYNTHETIC SHOP 1751,-2.87
2025-09-24,SYNTHETIC SHOP 1752,-3.24
2025-09-24,SYNTHETIC SHOP 1753,-3.61
2025-09-24,SYNTHETIC SHOP 1754,-3.98
2025-09-24,SYNTHETIC SHOP 1755,-4.35
2025-09-25,SYNTHETIC SHOP 1756,-4.72
2025-09-25,SYNTHETIC SHOP 1757,-5.09
2025-09-25,SYNTHETIC SHOP 1758,-5.46
2025-09-25,SYNTHETIC SHOP 1759,-5.83
2025-09-25,SYNTHETIC SHOP 1760,250.00
2025-09-25,SYNTHETIC SHOP 1761,-6.57
2025-09-25,SYNTHETIC SHOP 1762,-6.94
2025-09-26,SYNTHETIC SHOP 1763,-7.31
2025-09-26,SYNTHETIC SHOP 1764,-7.68
2025-09-26,SYNTHETIC SHOP 1765,-8.05
2025-09-26,SYNTHETIC SHOP 1766,-8.42
2025-09-26,SYNTHETIC SHOP 1767,-8.79
2025-09-26,SYNTHETIC SHOP 1768,-9.16
2025-09-27,SYNTHETIC SHOP 1769,-9.53
2025-09-27,SYNTHETIC SHOP 1770,-9.90
2025-09-27,SYNTHETIC SHOP 1771,-10.27
2025-09-27,SYNTHETIC SHOP 1772,-10.64
2025-09-27,SYNTHETIC SHOP 1773,-11.01
2025-09-27,SYNTHETIC SHOP 1774,-11.38
2025-09-27,SYNTHETIC SHOP 1775,-11.75
2025-09-28,SYNTHETIC SHOP 1776,-12.12
2025-09-28,SYNTHETIC SHOP 1777,-12.49
2025-09-28,SYNTHETIC SHOP 1778,-12.86
2025-09-28,SYNTHETIC SHOP 1779,-13.23
2025-09-28,SYNTHETIC SHOP 1780,250.00
2025-09-28,SYNTHETIC SHOP 1781,-13.97
2025-09-29,SYNTHETIC SHOP 1782,-14.34
2025-09-29,SYNTHETIC SHOP 1783,-14.71
2025-09-29,SYNTHETIC SHOP 1784,-15.08
2025-09-29,SYNTHETIC SHOP 1785,-15.45
2025-09-29,SYNTHETIC SHOP 1786,-15.82
2025-09-29,SYNTHETIC SHOP 1787,-16.19
2025-09-29,SYNTHETIC SHOP 1788,-16.56
2025-09-30,SYNTHETIC SHOP 1789,-16.93
2025-09-30,SYNTHETIC SHOP 1790,-17.30
2025-09-30,SYNTHETIC SHOP 1791,-17.67
2025-09-30,SYNTHETIC SHOP 1792,-18.04
2025-09-30,SYNTHETIC SHOP 1793,-18.41
2025-09-30,SYNTHETIC SHOP 1794,-18.78
2025-09-30,SYNTHETIC SHOP 1795,-19.15
2025-10-01,SYNTHETIC SHOP 1796,-19.52
2025-10-01,SYNTHETIC SHOP 1797,-19.89
2025-10-01,SYNTHETIC SHOP 1798,-1.26
2025-10-01,SYNTHETIC SHOP 1799,-1.63
2025-10-01,SYNTHETIC SHOP 1800,250.00
2025-10-01,SYNTHETIC SHOP 1801,-2.37
2025-10-02,SYNTHETIC SHOP 1802,-2.74
2025-10-02,SYNTHETIC SHOP 1803,-3.11
2025-10-02,SYNTHETIC SHOP 1804,-3.48
2025-10-02,SYNTHETIC SHOP 1805,-3.85
2025-10-02,SYNTHETIC SHOP 1806,-4.22
2025-10-02,SYNTHETIC SHOP 1807,-4.59
2025-10-02,SYNTHETIC SHOP 1808,-4.96
2025-10-03,SYNTHETIC SHOP 1809,-5.33
2025-10-03,SYNTHETIC SHOP 1810,-5.70
2025-10-03,SYNTHETIC SHOP 1811,-6.07
2025-10-03,SYNTHETIC SHOP 1812,-6.44
2025-10-03,SYNTHETIC SHOP 1813,-6.81
2025-10-03,SYNTHETIC SHOP 1814,-7.18
2025-10-04,SYNTHETIC SHOP 1815,-7.55
2025-10-04,SYNTHETIC SHOP 1816,-7.92
2025-10-04,SYNTHETIC SHOP 1817,-8.29
2025-10-04,SYNTHETIC SHOP 1818,-8.66
2025-10-04,SYNTHETIC SHOP 1819,-9.03
2025-10-04,SYNTHETIC SHOP 1820,250.00
2025-10-04,SYNTHETIC SHOP 1821,-9.77
2025-10-05,SYNTHETIC SHOP 1822,-10.14
2025-10-05,SYNTHETIC SHOP 1823,-10.51
2025-10-05,SYNTHETIC SHOP 1824,-10.88
2025-10-05,SYNTHETIC SHOP 1825,-11.25
2025-10-05,SYNTHETIC SHOP 1826,-11.62
2025-10-05,SYNTHETIC SHOP 1827,-11.99
2025-10-06,SYNTHETIC SHOP 1828,-12.36
2025-10-06,SYNTHETIC SHOP 1829,-12.73
2025-10-06,SYNTHETIC SHOP 1830,-13.10
2025-10-06,SYNTHETIC SHOP 1831,-13.47
2025-10-06,SYNTHETIC SHOP 1832,-13.84
2025-10-06,SYNTHETIC SHOP 1833,-14.21
2025-10-06,SYNTHETIC SHOP 1834,-14.58
2025-10-07,SYNTHETIC SHOP 1835,-14.95
2025-10-07,SYNTHETIC SHOP 1836,-15.32
2025-10-07,SYNTHETIC SHOP 1837,-15.69
2025-10-07,SYNTHETIC SHOP 1838,-16.06
2025-10-07,SYNTHETIC SHOP 1839,-16.43
2025-10-07,SYNTHETIC SHOP 1840,250.00
2025-10-07,SYNTHETIC SHOP 1841,-17.17
2025-10-08,SYNTHETIC SHOP 1842,-17.54
2025-10-08,SYNTHETIC SHOP 1843,-17.91
2025-10-08,SYNTHETIC SHOP 1844,-18.28
2025-10-08,SYNTHETIC SHOP 1845,-18.65
2025-10-08,SYNTHETIC SHOP 1846,-19.02
2025-10-08,SYNTHETIC SHOP 1847,-19.39
2025-10-09,SYNTHETIC SHOP 1848,-19.76
2025-10-09,SYNTHETIC SHOP 1849,-1.13
2025-10-09,SYNTHETIC SHOP 1850,-1.50
2025-10-09,SYNTHETIC SHOP 1851,-1.87
2025-10-09,SYNTHETIC SHOP 1852,-2.24
2025-10-09,SYNTHETIC SHOP 1853,-2.61
2025-10-09,SYNTHETIC SHOP 1854,-2.98
2025-10-10,SYNTHETIC SHOP 1855,-3.35
2025-10-10,SYNTHETIC SHOP 1856,-3.72
2025-10-10,SYNTHETIC SHOP 1857,-4.09
2025-10-10,SYNTHETIC SHOP 1858,-4.46
2025-10-10,SYNTHETIC SHOP 1859,-4.83
2025-10-10,SYNTHETIC SHOP 1860,250.00
2025-10-11,SYNTHETIC SHOP 1861,-5.57
2025-10-11,SYNTHETIC SHOP 1862,-5.94
2025-10-11,SYNTHETIC SHOP 1863,-6.31
2025-10-11,SYNTHETIC SHOP 1864,-6.68
2025-10-11,SYNTHETIC SHOP 1865,-7.05
2025-10-11,SYNTHETIC SHOP 1866,-7.42
2025-10-11,SYNTHETIC SHOP 1867,-7.79
2025-10-12,SYNTHETIC SHOP 1868,-8.16
2025-10-12,SYNTHETIC SHOP 1869,-8.53
2025-10-12,SYNTHETIC SHOP 1870,-8.90
2025-10-12,SYNTHETIC SHOP 1871,-9.27
2025-10-12,SYNTHETIC SHOP 1872,-9.64
2025-10-12,SYNTHETIC SHOP 1873,-10.01
2025-10-13,SYNTHETIC SHOP 1874,-10.38
2025-10-13,SYNTHETIC SHOP 1875,-10.75
2025-10-13,SYNTHETIC SHOP 1876,-11.12
2025-10-13,SYNTHETIC SHOP 1877,-11.49
2025-10-13,SYNTHETIC SHOP 1878,-11.86
2025-10-13,SYNTHETIC SHOP 1879,-12.23
2025-10-13,SYNTHETIC SHOP 1880,250.00
2025-10-14,SYNTHETIC SHOP 1881,-12.97
2025-10-14,SYNTHETIC SHOP 1882,-13.34
2025-10-14,SYNTHETIC SHOP 1883,-13.71
2025-10-14,SYNTHETIC SHOP 1884,-14.08
2025-10-14,SYNTHETIC SHOP 1885,-14.45
2025-10-14,SYNTHETIC SHOP 1886,-14.82
2025-10-14,SYNTHETIC SHOP 1887,-15.19
2025-10-15,SYNTHETIC SHOP 1888,-15.56
2025-10-15,SYNTHETIC SHOP 1889,-15.93
2025-10-15,SYNTHETIC SHOP 1890,-16.30
2025-10-15,SYNTHETIC SHOP 1891,-16.67
2025-10-15,SYNTHETIC SHOP 1892,-17.04
2025-10-15,SYNTHETIC SHOP 1893,-17.41
2025-10-16,SYNTHETIC SHOP 1894,-17.78
2025-10-16,SYNTHETIC SHOP 1895,-18.15
2025-10-16,SYNTHETIC SHOP 1896,-18.52
2025-10-16,SYNTHETIC SHOP 1897,-18.89
2025-10-16,SYNTHETIC SHOP 1898,-19.26
2025-10-16,SYNTHETIC SHOP 1899,-19.63
2025-10-16,SYNTHETIC SHOP 1900,250.00
2025-10-17,SYNTHETIC SHOP 1901,-1.37
2025-10-17,SYNTHETIC SHOP 1902,-1.74
2025-10-17,SYNTHETIC SHOP 1903,-2.11
2025-10-17,SYNTHETIC SHOP 1904,-2.48
2025-10-17,SYNTHETIC SHOP 1905,-2.85
2025-10-17,SYNTHETIC SHOP 1906,-3.22
2025-10-18,SYNTHETIC SHOP 1907,-3.59
2025-10-18,SYNTHETIC SHOP 1908,-3.96
2025-10-18,SYNTHETIC SHOP 1909,-4.33
2025-10-18,SYNTHETIC SHOP 1910,-4.70
2025-10-18,SYNTHETIC SHOP 1911,-5.07
2025-10-18,SYNTHETIC SHOP 1912,-5.44
2025-10-18,SYNTHETIC SHOP 1913,-5.81
2025-10-19,SYNTHETIC SHOP 1914,-6.18
2025-10-19,SYNTHETIC SHOP 1915,-6.55
2025-10-19,SYNTHETIC SHOP 1916,-6.92
2025-10-19,SYNTHETIC SHOP 1917,-7.29
2025-10-19,SYNTHETIC SHOP 1918,-7.66
2025-10-19,SYNTHETIC SHOP 1919,-8.03
2025-10-20,SYNTHETIC SHOP 1920,250.00
2025-10-20,SYNTHETIC SHOP 1921,-8.77
2025-10-20,SYNTHETIC SHOP 1922,-9.14
2025-10-20,SYNTHETIC SHOP 1923,-9.51
2025-10-20,SYNTHETIC SHOP 1924,-9.88
2025-10-20,SYNTHETIC SHOP 1925,-10.25
2025-10-20,SYNTHETIC SHOP 1926,-10.62
2025-10-21,SYNTHETIC SHOP 1927,-10.99
2025-10-21,SYNTHETIC SHOP 1928,-11.36
2025-10-21,SYNTHETIC SHOP 1929,-11.73
2025-10-21,SYNTHETIC SHOP 1930,-12.10
2025-10-21,SYNTHETIC SHOP 1931,-12.47
2025-10-21,SYNTHETIC SHOP 1932,-12.84
2025-10-21,SYNTHETIC SHOP 1933,-13.21
2025-10-22,SYNTHETIC SHOP 1934,-13.58
2025-10-22,SYNTHETIC SHOP 1935,-13.95
2025-10-22,SYNTHETIC SHOP 1936,-14.32
2025-10-22,SYNTHETIC SHOP 1937,-14.69
2025-10-22,SYNTHETIC SHOP 1938,-15.06
2025-10-22,SYNTHETIC SHOP 1939,-15.43
2025-10-23,SYNTHETIC SHOP 1940,250.00
2025-10-23,SYNTHETIC SHOP 1941,-16.17
2025-10-23,SYNTHETIC SHOP 1942,-16.54
2025-10-23,SYNTHETIC SHOP 1943,-16.91
2025-10-23,SYNTHETIC SHOP 1944,-17.28
2025-10-23,SYNTHETIC SHOP 1945,-17.65
2025-10-23,SYNTHETIC SHOP 1946,-18.02
2025-10-24,SYNTHETIC SHOP 1947,-18.39
2025-10-24,SYNTHETIC SHOP 1948,-18.76
2025-10-24,SYNTHETIC SHOP 1949,-19.13
2025-10-24,SYNTHETIC SHOP 1950,-19.50
2025-10-24,SYNTHETIC SHOP 1951,-19.87
2025-10-24,SYNTHETIC SHOP 1952,-1.24
2025-10-25,SYNTHETIC SHOP 1953,-1.61
2025-10-25,SYNTHETIC SHOP 1954,-1.98
2025-10-25,SYNTHETIC SHOP 1955,-2.35
2025-10-25,SYNTHETIC SHOP 1956,-2.72
2025-10-25,SYNTHETIC SHOP 1957,-3.09
2025-10-25,SYNTHETIC SHOP 1958,-3.46
2025-10-25,SYNTHETIC SHOP 1959,-3.83
2025-10-26,SYNTHETIC SHOP 1960,250.00
2025-10-26,SYNTHETIC SHOP 1961,-4.57
2025-10-26,SYNTHETIC SHOP 1962,-4.94
2025-10-26,SYNTHETIC SHOP 1963,-5.31
2025-10-26,SYNTHETIC SHOP 1964,-5.68
2025-10-26,SYNTHETIC SHOP 1965,-6.05
2025-10-26,SYNTHETIC SHOP 1966,-6.42
2025-10-27,SYNTHETIC SHOP 1967,-6.79
2025-10-27,SYNTHETIC SHOP 1968,-7.16
2025-10-27,SYNTHETIC SHOP 1969,-7.53
2025-10-27,SYNTHETIC SHOP 1970,-7.90
2025-10-27,SYNTHETIC SHOP 1971,-8.27
2025-10-27,SYNTHETIC SHOP 1972,-8.64
2025-10-28,SYNTHETIC SHOP 1973,-9.01
2025-10-28,SYNTHETIC SHOP 1974,-9.38
2025-10-28,SYNTHETIC SHOP 1975,-9.75
2025-10-28,SYNTHETIC SHOP 1976,-10.12
2025-10-28,SYNTHETIC SHOP 1977,-10.49
2025-10-28,SYNTHETIC SHOP 1978,-10.86
2025-10-28,SYNTHETIC SHOP 1979,-11.23
2025-10-29,SYNTHETIC SHOP 1980,250.00
2025-10-29,SYNTHETIC SHOP 1981,-11.97
2025-10-29,SYNTHETIC SHOP 1982,-12.34
2025-10-29,SYNTHETIC SHOP 1983,-12.71
2025-10-29,SYNTHETIC SHOP 1984,-13.08
2025-10-29,SYNTHETIC SHOP 1985,-13.45
2025-10-30,SYNTHETIC SHOP 1986,-13.82
2025-10-30,SYNTHETIC SHOP 1987,-14.19
2025-10-30,SYNTHETIC SHOP 1988,-14.56
2025-10-30,SYNTHETIC SHOP 1989,-14.93
2025-10-30,SYNTHETIC SHOP 1990,-15.30
2025-10-30,SYNTHETIC SHOP 1991,-15.67
2025-10-30,SYNTHETIC SHOP 1992,-16.04
2025-10-31,SYNTHETIC SHOP 1993,-16.41
2025-10-31,SYNTHETIC SHOP 1994,-16.78
2025-10-31,SYNTHETIC SHOP 1995,-17.15
2025-10-31,SYNTHETIC SHOP 1996,-17.52
2025-10-31,SYNTHETIC SHOP 1997,-17.89
2025-10-31,SYNTHETIC SHOP 1998,-18.26
2025-11-01,SYNTHETIC SHOP 1999,-18.63
